"signature"	"gene"	"PageRank"	"PPI_cat"	"EigenCentrality"	"p.PageRank"	"rank_by_p.PR"	"rank_by_PR"	"annd"	"p.annd"	"strength"	"rank_by_strength"	"normalized.strength"	"rank_by_normalized.strength"	"rank_by_ANND"	"rank_by_p.ANND"
"HiG_10"	"Eif4a1"	0.00628537370227667	"HiG"	0.0390188470457398	0.909	114.5	36	4.57358308624855	0	0.394927779964546	29	0.00112195392035382	29	103	83
"HiG_10"	"Eif4a3"	0.00915920035887043	"HiG"	0.19952021692019	0.911	127	20	10.3632357058404	0	0.705516722831145	17	0.00200430887167939	17	61	83
"HiG_10"	"Eno1"	0.00181094252179951	"HiG"	0.00373679921220204	0.893	59.5	132	18.6299145080371	0	0.0644448600594131	120	0.000183081988805151	120	36	83
"HiG_10"	"Fabp5"	0.00157331623827973	"HiG"	0.00146903778564522	0.89	34.5	141	32	0	0.0382396016590287	136	0.000108635231985877	136	9.5	83
"HiG_10"	"Fam162a"	0.00174146791601496	"HiG"	0.000728664455743116	0.896	65.5	136	8	0	0.0508954426253471	128	0.000144589325640191	128	79	83
"HiG_10"	"Fermt2"	0.00121605379554119	"HiG"	0.0119100565511711	0.906	102	156	26.3236587750533	0	0.027342699256539	150	7.76781228878949e-05	150	25	83
"HiG_10"	"Fli1"	0.00506658339238831	"HiG"	7.95804224874642e-06	0.891	42	56	4	0	0.141564496938276	80	0.00040217186630192	80	114	83
"HiG_10"	"Fn1"	0.00517598343684955	"HiG"	0	0.877	13.5	54	1	0	0.0308426292884566	145.5	8.76211059331155e-05	146	162.5	83
"HiG_10"	"Fscn1"	0.00371913480830269	"HiG"	0.00542463384647263	0.892	52.5	79	32	0	0.141205242957102	81	0.000401151258400859	81	9.5	83
"HiG_10"	"Fth1"	0.00210229407767775	"HiG"	8.55027848779825e-05	0.888	24	125	2	0	0.0931954711280897	104	0.000264759861159346	104	149	83
"HiG_10"	"G3bp2"	0.00133929279107463	"HiG"	0.00381522351148886	0.904	94.5	149	3	0	0.035405596935461	142	0.000100584082203014	142	132	83
"HiG_10"	"Gmps"	0.00237884202612644	"HiG"	0.00219895543554354	0.906	102	114	2	0	0.0718383917737418	114	0.000204086340266312	114	149	83
"HiG_10"	"Gnai2"	0.00528412074436105	"HiG"	0.00701452058381981	0.901	82	48	3.33105467552609	0	0.263405386957419	46	0.000748310758401759	46	125	83
"HiG_10"	"Gpc3"	0.00376146461536409	"HiG"	0	0.877	13.5	76	4	0	0.0956269186231765	102	0.000271667382452206	102	114	83
"HiG_10"	"Gpi1"	0.00934922320753818	"HiG"	0.0044304255131858	0.888	24	19	2.60952571207119	0	0.676317626236885	18	0.00192135689271842	18	138	83
"HiG_10"	"H1f0"	0.00492757309249596	"HiG"	0.0404568803535747	0.903	88.5	58	17.0737531947273	0	0.224736628077524	54	0.000638456329765694	54	40	83
"HiG_10"	"H2afy"	0.00517598343684955	"HiG"	0	0.874	1.5	54	1	0	0.00692296032629015	161.5	1.96675009269606e-05	162	162.5	83
"HiG_10"	"Hdac1"	0.006717949931134	"HiG"	0.0074440083770786	0.904	94.5	32	2.33933681200566	0	0.251765939080154	50	0.000715244145114074	50	142	83
"HiG_10"	"Hhex"	0.00774555534385637	"HiG"	0	0.876	8.5	25	3.83191122978125	0	0.208031398513136	60	0.0005909982912305	60	122	83
"HiG_10"	"Hmgb1"	0.00362159624777285	"HiG"	0.128814826066411	0.915	147	81	11.7705941777752	0	0.263473575251805	45	0.000748504475147173	45	53	83
"HiG_10"	"Hmgb2"	0.0034475003452356	"HiG"	0.113862107403776	0.913	136	85	16.0339056272089	0	0.235157339126048	53	0.000668060622517181	53	43	83
"HiG_10"	"Hn1"	0.00249356096962168	"HiG"	0.00316541439695137	0.892	52.5	113	32	0	0.0823969177702334	110	0.000234082152756345	110	9.5	83
"HiG_10"	"Hnrnpa2b1"	0.0132117634962568	"HiG"	0.340422817060941	0.927	164	8	11.8637513613119	0	1.06355653914401	10	0.00302146744075002	10	52	83
"HiG_10"	"Hnrnpk"	0.0429081355407285	"HiG"	0.461840407709494	0.911	127	2	3.58590928152826	0	2.97266649194118	1	0.00844507526119653	1	123	83
"HiG_10"	"Hsp90b1"	0.0131258089239106	"HiG"	0.810653808075708	0.91	121.5	9	7.37867587095505	0	1.21890386716316	6	0.00346279507716806	6	83	83
"HiG_10"	"Hspa5"	0.0196659793685847	"HiG"	1	0.925	162	4	8.21152597164746	0	1.77394594053836	4	0.00503961914925671	4	76	83
"HiG_10"	"Hspa8"	0.0283658665543402	"HiG"	0.534537835745363	0.913	136	3	4.5333114884069	0	2.10768951396672	2	0.00598775430104183	2	104	83
"HiG_10"	"Id1"	0.00644497053700007	"HiG"	0.0343170221710759	0.907	106.5	34	5.77409230923264	0	0.33201434227168	37	0.000943222563271819	37	94	83
"HiG_10"	"Idh2"	0.00525958069615291	"HiG"	0.00705244647020748	0.903	88.5	49	15.3804547322733	0	0.250954296812805	51	0.000712938343218196	51	46	83
"HiG_10"	"Ifitm2"	0.00170168216780631	"HiG"	0	0.875	4.5	137	4	0	0.0296415849919512	149	8.42090482725885e-05	149	114	83
"HiG_10"	"Ifitm3"	0.00472359092663323	"HiG"	0	0.875	4.5	61	1.42233161675774	0	0.0807617140601282	111	0.000229436687670819	111	157	83
"HiG_10"	"Igf2bp1"	0.0046174434078742	"HiG"	0.0658729960419611	0.917	151	66	15.6705847374997	0	0.275870081953196	41	0.00078372182373067	41	45	83
"HiG_10"	"Impdh2"	0.00261994925647616	"HiG"	0.0921229061766976	0.917	151	108	10	0	0.171733508542828	73	0.000487879285633033	73	63	83
"HiG_10"	"Itm2b"	0.00212163673835094	"HiG"	2.49533956736715e-06	0.891	42	124	4	0	0.044389245432789	132	0.000126105810888605	132	114	83
"HiG_10"	"Jun"	0.00404234015879978	"HiG"	0	0.877	13.5	74	1.29716963119891	0	0.0588346490889481	123	0.000167143889457239	123	158	83
"HiG_10"	"Laptm4b"	0.00297631814462483	"HiG"	0.00405532764798555	0.891	42	98	32	0	0.105561691721702	97	0.000299891169663927	97	9.5	83
"HiG_10"	"Ldha"	0.00169555523020712	"HiG"	0.00193083649179236	0.901	82	138	8	0	0.055706647045071	125	0.000158257520014406	125	79	83
"HiG_10"	"Lgals1"	0.00590491345397087	"HiG"	0.0838365331136046	0.913	136	41	13.027024473124	0	0.384739428193515	31	0.00109300973918612	31	50	83
"HiG_10"	"Limd2"	0.00254376636011293	"HiG"	0.00325796287594854	0.891	42	111	32	0	0.0848059892084105	108	0.000240926105705712	108	9.5	83
"HiG_10"	"Lmo2"	0.0110680917542729	"HiG"	5.56574118172231e-05	0.89	34.5	15	1.73609598908194	0	0.310434455125797	39	0.000881916065698288	39	155	83
"HiG_10"	"Lrrc59"	0.00177608522751834	"HiG"	0.00421938635778929	0.903	88.5	134	9.67836819643196	0	0.0731266226356402	113	0.000207746087033069	113	66	83
"HiG_10"	"Lyar"	0.00140808291827726	"HiG"	0.0240164753507946	0.911	127	147	28	0	0.0514859178467208	127	0.000146266812064548	127	22	83
"HiG_10"	"Map1b"	0.00222014318173278	"HiG"	0.0111951453513838	0.909	114.5	120	9.61954208948847	0	0.108012908957673	96	0.000306854854993389	96	67	83
"HiG_10"	"Mapk3"	0.00364603936798297	"HiG"	0.00936472592091731	0.895	63	80	2.89738368316441	0	0.177535076866195	70	0.000504361013824418	70	135	83
"HiG_10"	"Mat2a"	0.00283948696064373	"HiG"	0.000176314652309701	0.902	85	102	3	0	0.0298587324833209	148	8.4825944554889e-05	148	128.5	83
"HiG_10"	"Mif"	0.0021445093639924	"HiG"	0.00693385688795594	0.908	109.5	122	3	0	0.084399306306961	109	0.000239770756553867	109	128.5	83
"HiG_10"	"Mrto4"	0.00117626068693887	"HiG"	0.00322258523938014	0.906	102	158	2.47598850651233	0	0.0267752858558308	151	7.60661529995194e-05	151	140	83
"HiG_10"	"Msn"	0.00461836799969881	"HiG"	0.010030056047614	0.896	65.5	65	8.14539340047522	0	0.224032185941456	55	0.000636455073697319	55	77	83
"HiG_10"	"Mtap"	0.00334690540704646	"HiG"	0.0303061621836574	0.906	102	88	4.05707355093047	0	0.127536932000053	88	0.000362320829545606	88	108	83
"HiG_10"	"Myl6"	0.00108629977946106	"HiG"	5.74850456396498e-07	0.89	34.5	159	4	0	0.0102259341092647	159	2.90509491740473e-05	159	114	83
"HiG_10"	"Ndn"	0.00450856695549313	"HiG"	0.00452195726655887	0.897	69.5	68	3.30835947932282	0	0.117045173907223	93	0.000332514698600067	93	126	83
"HiG_10"	"Ndufa8"	0.00468978196570309	"HiG"	0.000471421635167036	0.891	42	64	4.58338369847401	0	0.139780924923988	83	0.000397104900352237	83	102	83
"HiG_10"	"Nono"	0.00325046685263156	"HiG"	0.0542447679713252	0.917	151	90	18.5435771524102	0	0.196937372759002	64	0.000559481172610802	64	37	83
"HiG_10"	"Nop58"	0.0047218268456039	"HiG"	0.112772522912096	0.915	147	62	25.4486255221921	0	0.267860602146037	43	0.000760967619733059	43	26	83
"HiG_10"	"Npm1"	0.0187255195854736	"HiG"	0.531109052444643	0.925	162	5	5.33066922908034	0	1.48269736093097	5	0.00421220841173571	5	98	83
"HiG_10"	"Pa2g4"	0.00288867233961371	"HiG"	0.0687826388056503	0.92	157	100	9	0	0.200046652476601	62	0.000568314353626708	62	72	83
"HiG_10"	"Pabpc1"	0.00764943630467938	"HiG"	0.201032920000408	0.923	160	26	12.0402026898446	0	0.541693014946438	21	0.00153890061064329	21	51	83
"HiG_10"	"Paics"	0.00233613732076708	"HiG"	0.0736124282287645	0.915	147	116	19	0	0.136346441996988	84	0.000387347846582353	84	33.5	83
"HiG_10"	"Pdia3"	0.0120908199227994	"HiG"	0.535877830349992	0.912	130	13	7.12642498491493	0	1.04363361756712	11	0.00296486823172478	11	88	83
"HiG_10"	"Pdia4"	0.00953914492503077	"HiG"	0.603454456302672	0.91	121.5	18	7.17666782393776	0	0.832332898320908	14	0.00236458209750258	14	87	83
"HiG_10"	"Pdia6"	0.0100124575096475	"HiG"	0.639551203586587	0.91	121.5	16	7.19897700863797	0	0.945548177591848	13	0.0026862164136132	13	86	83
"HiG_10"	"Pea15a"	0.00205227583397449	"HiG"	0.00193802591355335	0.894	61.5	127	23.768134965575	0	0.0641800944266514	121	0.000182329813712078	121	27	83
"HiG_10"	"Pfkl"	0.00222466781185943	"HiG"	0.000551544043183698	0.888	24	119	4	0	0.12325537731804	91	0.000350157321926249	91	114	83
"HiG_10"	"Pfn1"	0.00221567060194874	"HiG"	0.0679269621893635	0.913	136	121	19	0	0.125815705758292	89	0.000357430982267876	89	33.5	83
"HiG_10"	"Pgam1"	0.007045736639738	"HiG"	0.0106462106961312	0.899	76.5	28	11.2505155564128	0	0.466355081287743	25	0.001324872390022	25	55	83
"HiG_10"	"Pgk1"	0.0123633105037963	"HiG"	0.0140319306287993	0.893	59.5	12	3.94339168405275	0	0.969478629882376	12	0.00275420065307493	12	120	83
"HiG_10"	"Pkm"	0.00458571026888791	"HiG"	0.0138030029191274	0.913	136	67	9.31256004363657	0	0.265400458080675	44	0.000753978574092828	44	68	83
"HiG_10"	"Ppid"	0.00703275048424988	"HiG"	0.157764034839095	0.91	121.5	29	20.4128097349213	0	0.433330615032151	26	0.00123105288361407	26	30	83
"HiG_10"	"Ppp1r2"	0.00265688132364187	"HiG"	0.0120709797477991	0.892	52.5	105	11.1510632009025	0	0.110537037302885	95	0.000314025674155923	95	56	83
"HiG_10"	"Prdx1"	0.0028946724996316	"HiG"	0.0643070689244147	0.922	159	99	17.272285172801	0	0.180761187217787	69	0.000513526100050532	69	39	83
"HiG_10"	"Prdx4"	0.00687997906669157	"HiG"	0.237052624438961	0.918	154	31	5.98818623784381	0	0.524942053774328	23	0.00149131265276798	23	91	83
"HiG_10"	"Psat1"	0.00141904429455206	"HiG"	0.000267012877311477	0.899	76.5	146	3	0	0.0376881942075452	137	0.000107068733544162	137	132	83
"HiG_10"	"Ptma"	0.00871044998723082	"HiG"	0.0160805742327532	0.899	76.5	21	5.88499731251316	0	0.544078314817656	20	0.00154567703073198	20	92	83
"HiG_10"	"Ran"	0.00334920973160048	"HiG"	0.00385662578326959	0.897	69.5	87	4	0	0.175456805973799	71	0.000498456835152839	71	114	83
"HiG_10"	"Ranbp1"	0.00645840973261235	"HiG"	0.00722633646991959	0.896	65.5	33	7.5681482680313	0	0.377438017039629	32	0.00107226709386258	32	81	83
"HiG_10"	"Rap1b"	0.000973258287994409	"HiG"	0.0211005582056918	0.901	82	161	10	0	0.020891280533563	156	5.93502287885313e-05	156	63	83
"HiG_10"	"Rbbp4"	0.00495644964608345	"HiG"	0.0561741728734533	0.906	102	57	9.26353370413939	0	0.261588085906604	47	0.000743147971325581	47	69	83
"HiG_10"	"Rbm38"	0.00234445972081667	"HiG"	0.0120440794401615	0.918	154	115	5.50457196605027	0	0.115229264805554	94	0.000327355865924868	94	95	83
"HiG_10"	"Rbpms"	0.00123509739284223	"HiG"	0.0174396214459939	0.91	121.5	155	28	0	0.0373866233046826	138	0.000106211998024667	138	22	83
"HiG_10"	"Rcn2"	0.00196508729163361	"HiG"	0.0114305897714679	0.913	136	130	11	0	0.0928884768571627	105	0.000263887718344212	105	58	83
"HiG_10"	"Rps4x"	0.0125936613141487	"HiG"	0.0604878100589522	0.912	130	11	5.38475299253384	0	0.809198291857405	15	0.00229885878368581	15	96	83
"HiG_10"	"Rrbp1"	0.00310804251783604	"HiG"	0.0454742962183055	0.914	142.5	96	21.3883047013573	0	0.130497455589848	87	0.000370731407925706	87	29	83
"HiG_10"	"Rrs1"	0.00118562632440975	"HiG"	0.0155587473741516	0.91	121.5	157	28	0	0.0333544526165013	143	9.4756967660515e-05	143	22	83
"HiG_10"	"Rsl1d1"	0.00398151970961262	"HiG"	0.0932664479891135	0.913	136	75	16.6222675163309	0	0.270562598455126	42	0.000768643745611152	42	41	83
"HiG_10"	"Rtn4"	0.00196642754490793	"HiG"	0.000166000470855619	0.897	69.5	129	4	0	0.0363457790777413	140	0.000103255054198129	140	114	83
"HiG_10"	"S100a10"	0.00355980514291132	"HiG"	0.018066467328747	0.909	114.5	83	2	0	0.213359038613547	58	0.000606133632424849	58	149	83
"HiG_10"	"Sept9"	0.00130332494876534	"HiG"	0.000971336583791332	0.889	29	153	32	0	0.0252842536822212	152	7.18302661426739e-05	152	9.5	83
"HiG_10"	"Set"	0.0161830566631105	"HiG"	0.071363416867169	0.904	94.5	7	3.54677928791772	0	1.09125226337577	9	0.00310014847549935	9	124	83
"HiG_10"	"Sh3glb1"	0.00272835062978247	"HiG"	0.00359822501189776	0.892	52.5	103	32	0	0.0936631395591304	103	0.000266088464656621	103	9.5	83
"HiG_10"	"Slc25a4"	0.00829426391810114	"HiG"	0.014174893542397	0.899	76.5	23	4.1034843834323	0	0.371806241470459	35	0.00105626773145017	35	106	83
"HiG_10"	"Slc25a5"	0.00406591152387994	"HiG"	0.0173107110254404	0.903	88.5	73	8.91972901584373	0	0.222780557377361	57	0.00063289931073114	57	74	83
"HiG_10"	"Snx2"	0.0055163037586562	"HiG"	0	0.877	13.5	46	2	0	0.105384119303723	98	0.000299386702567396	98	149	83
"HiG_10"	"Snx3"	0.00359075229969385	"HiG"	0	0.877	13.5	82	2	0	0.0635725024064405	122	0.000180603700018297	122	149	83
"HiG_10"	"Snx5"	0.00642089425219167	"HiG"	0	0.878	17	35	2	0	0.123628536338169	90	0.00035121743277889	90	149	83
"HiG_10"	"Sox17"	0.00319131502646366	"HiG"	0	0.876	8.5	93	2	0	0.0413507781174684	134	0.000117473801470081	134	149	83
"HiG_10"	"Ssb"	0.00964203394288567	"HiG"	0.228751910494138	0.928	165	17	13.5777853309955	0	0.715704740693919	16	0.00203325210424409	16	48	83
"HiG_10"	"Stmn1"	0.00146969003548499	"HiG"	0.00127801352790988	0.891	42	144	32	0	0.033267168958938	144	9.45090027242556e-05	144	9.5	83
"HiG_10"	"Tal1"	0.00229302252301297	"HiG"	0.000502753654306221	0.904	94.5	117	4	0	0.0668681794395083	118	0.00018996641886224	118	114	83
"HiG_10"	"Tecr"	0.000923576228679551	"HiG"	0.000111125464898046	0.891	42	162	8	0	0.0077618438478182	160	2.20506927494835e-05	160	79	83
"HiG_10"	"Tkt"	0.000901531425630404	"HiG"	0.000230671506332572	0.887	20	163	32	0	0.00600446537348353	163	1.70581402655782e-05	163	9.5	83
"HiG_10"	"Tln1"	0.00134980635903546	"HiG"	0.0089926897884647	0.901	82	148	5.80352607125482	0	0.0462642955146726	131	0.000131432657712138	131	93	83
"HiG_10"	"Tmem59"	0.00178684632085851	"HiG"	0.0018626585536432	0.892	52.5	133	32	0	0.0484856971101085	129	0.000137743457699172	129	9.5	83
"HiG_10"	"Tnfaip1"	0.00188502453344415	"HiG"	0.00204364000118408	0.892	52.5	131	32	0	0.0531967117138599	126	0.000151127021914375	126	9.5	83
"HiG_10"	"Top1"	0.00435051526362436	"HiG"	0.00824868666548533	0.899	76.5	70	18.0744353013254	0	0.18398158020704	68	0.000522674943770001	68	38	83
"HiG_10"	"Tpi1"	0.00729754769213173	"HiG"	0.00926730110452789	0.89	34.5	27	4.07993323333347	0	0.570576163135621	19	0.00162095500890801	19	107	83
"HiG_10"	"Tpm1"	0.00439459044963471	"HiG"	1.4277209029885e-05	0.889	29	69	2	0	0.135176631151119	85	0.00038402452031568	85	149	83
"HiG_10"	"Tpm4"	0.0059649193027369	"HiG"	0.000104571374281948	0.889	29	39	1.28637801225811	0	0.189423298991752	67	0.000538134372135658	67	159	83
"HiG_10"	"Trp53"	0.00484499831010141	"HiG"	0.0813405515774103	0.915	147	60	6.55457286474289	0	0.254056217959637	49	0.000721750619203514	49	89	83
"HiG_10"	"Tuba1a"	0.00847970580948316	"HiG"	0.0626286899424133	0.909	114.5	22	9.6904496286583	0	0.499693981417355	24	0.00141958517448112	24	65	83
"HiG_10"	"Tuba1c"	0.00264631151091816	"HiG"	0.0710935272258918	0.914	142.5	106	28	0	0.15240852159702	76	0.000432978754536988	76	22	83
"HiG_10"	"Tubb4b"	0.00315964652432952	"HiG"	0.0266925816457977	0.908	109.5	95	11.0603682738721	0	0.17110486020835	74	0.00048609335286463	74	57	83
"HiG_10"	"Txndc5"	0.0014900762617321	"HiG"	0.00242406473082606	0.91	121.5	143	2.40694467911015	0	0.03694346396899	139	0.000104953022639176	139	141	83
"HiG_10"	"Txnl1"	0.00249463332130902	"HiG"	0.0653267713594964	0.913	136	112	28	0	0.140045894923347	82	0.000397857656032237	82	22	83
"HiG_10"	"Vasp"	0.000794006860116654	"HiG"	3.24610174636022e-05	0.885	18	165	32	0	0.000844972395798332	165	2.40048976079072e-06	165	9.5	83
"HiG_10"	"Vat1"	0.002688268954427	"HiG"	0.00352433856158815	0.892	52.5	104	32	0	0.0917398476905021	106	0.000260624567302563	106	9.5	83
"HiG_10"	"Vim"	0.00592988760005283	"HiG"	0.091431095170245	0.912	130	40	6.36080782080733	0	0.373524188842035	33	0.00106114826375578	33	90	83
"HiG_10"	"Ywhae"	0.0171770979824855	"HiG"	0.121836640018805	0.92	157	6	3.84617734429718	0	1.1409379683577	7	0.00324130104647074	7	121	83
"HiG_10"	"Ywhaq"	0.00571809518109563	"HiG"	0.117606678907622	0.918	154	44	19.6675983331334	0	0.394457924397516	30	0.00112061910340203	30	31	83
"HiG_11"	"Acta2"	0.00490918754205707	"HiG"	2.51443271592218e-08	0.952	54	68	2	0	0.0805167055516982	72	0.000210226385252476	72	148.5	83.5
"HiG_11"	"Actg1"	0.00815274369400513	"HiG"	0.0287732149812902	0.952	54	28	4.78368028997417	0	0.289798082917688	21	0.000756652958009629	21	91	83.5
"HiG_11"	"Anp32b"	0.00323321988351453	"HiG"	0.0719046039695125	0.957	118	97	6.99682650912479	0	0.0748245019505553	81	0.000195364234857847	81	67	83.5
"HiG_11"	"Anxa2"	0.00828297973728375	"HiG"	9.42683467286495e-05	0.953	74	27	2.97383451049412	0	0.142316206379423	47	0.000371582784280478	47	127	83.5
"HiG_11"	"Apex1"	0.00201899086464065	"HiG"	0.00420894219508912	0.952	54	130	6	0	0.0434020863449834	107	0.000113321374268886	107	79	83.5
"HiG_11"	"Arhgap29"	0.00179670177863311	"HiG"	0.00056480464613455	0.96	137	139	15	0	0.0286882707776381	134	7.49041012470968e-05	134	13.5	83.5
"HiG_11"	"Arpc1b"	0.0024659312032829	"HiG"	0.00170829511698303	0.957	118	120	2.36635058723039	0	0.0386916925369636	114	0.000101022695918965	114	134	83.5
"HiG_11"	"Arpc2"	0.00493532315742397	"HiG"	0.00396381058210975	0.957	118	67	2.31258841059828	0	0.0934536350660561	62	0.000244004269101974	62	137	83.5
"HiG_11"	"Arpc5"	0.00496677096034715	"HiG"	0.000608693762865911	0.957	118	66	3	0	0.0887580800712351	66	0.000231744334389648	66	114	83.5
"HiG_11"	"Atp5b"	0.00529139157392086	"HiG"	0.0030440567639333	0.955	98	53	4.74612291189577	0	0.104927333973105	60	0.000273961707501579	60	92	83.5
"HiG_11"	"Atxn10"	0.00310814659422183	"HiG"	0.0126269675063434	0.954	88.5	99	9.2855212311136	0	0.0429679862476176	108	0.000112187953649132	108	43	83.5
"HiG_11"	"Bbx"	0.000761728516600088	"HiG"	8.58115647205681e-07	0.949	10.5	165	9	0	0.000116675548926894	165	3.04635897981446e-07	165	50.5	83.5
"HiG_11"	"Bccip"	0.00275193762238907	"HiG"	0.00213871931572732	0.953	74	109	4.38138999667978	0	0.0339524572090723	124	8.86487133396145e-05	124	94	83.5
"HiG_11"	"Brix1"	0.00137194246979196	"HiG"	0.00320596097986247	0.951	33.5	154	23	0	0.0203184768845403	144	5.30508534844395e-05	144	3	83.5
"HiG_11"	"Calr"	0.0142239225173138	"HiG"	0.933718215471182	0.968	165	7	8.49545154758634	0	0.651637717215167	4	0.0017014039613973	4	58	83.5
"HiG_11"	"Capns1"	0.0020482253709565	"HiG"	0.0231005449091396	0.959	131	129	6.26019990733333	0	0.0461313409345424	103	0.00012044736536434	103	72	83.5
"HiG_11"	"Cbx1"	0.00845742507494923	"HiG"	0.00261082087967918	0.956	107	23	3.25662623455928	0	0.208783776421871	27	0.000545127353581908	27	110	83.5
"HiG_11"	"Ccnb1"	0.0024298461345527	"HiG"	1.62805649489573e-05	0.951	33.5	122	3	0	0.0242354533335313	142	6.32779460405516e-05	142	120.5	83.5
"HiG_11"	"Ccnd3"	0.00200549553633101	"HiG"	1.21558377280587e-05	0.951	33.5	131	3	0	0.0180953326197215	147	4.72462992682024e-05	147	120.5	83.5
"HiG_11"	"Cct4"	0.00325759640264033	"HiG"	0.00205038052322792	0.953	74	96	2.35873035585591	0	0.0781578245932264	75	0.000204067427136361	75	135	83.5
"HiG_11"	"Cct8"	0.00509984434792532	"HiG"	0.00857912496261898	0.954	88.5	57	6.05707887471404	0	0.133800242454182	48	0.000349347891525279	48	76	83.5
"HiG_11"	"Cd81"	0.00734504005767084	"HiG"	0	0.948	4	29	1	0	0.0338367125982611	125	8.83465080894546e-05	125	163.5	83.5
"HiG_11"	"Cdh2"	0.00533747357409826	"HiG"	0.00101166977284058	0.951	33.5	52	3.57285867467318	0	0.0906866541824823	64	0.000236779775933374	64	105	83.5
"HiG_11"	"Cdx2"	0.00664122943483732	"HiG"	0.0115995779384724	0.953	74	36	2.00756574684482	0	0.155219380621789	40	0.000405272534260545	40	141	83.5
"HiG_11"	"Cfl2"	0.0025984684445517	"HiG"	0.00279951127312607	0.952	54	113	3.20302567353058	0	0.0766527973234876	79	0.00020013785201955	79	111	83.5
"HiG_11"	"Cnn2"	0.00503271263210516	"HiG"	0	0.947	1.5	63.5	1	0	0.0385660062054925	115.5	0.00010069453317361	116	163.5	83.5
"HiG_11"	"Cnn3"	0.00503271263210901	"HiG"	0	0.947	1.5	61.5	1	0	0.0385660062054925	115.5	0.00010069453317361	115	163.5	83.5
"HiG_11"	"Col1a1"	0.00878227946434888	"HiG"	0.000177714869868369	0.949	10.5	21	1.27436637397221	0	0.113567305309829	55	0.000296520379399031	55	159	83.5
"HiG_11"	"Col1a2"	0.00616812628244367	"HiG"	3.00433764406791e-05	0.95	19.5	42	3	0	0.0823536346048612	70	0.000215022544660212	70	120.5	83.5
"HiG_11"	"Crabp1"	0.00167200671974749	"HiG"	0.000115365192493318	0.951	33.5	143	9	0	0.0156858777777129	150	4.09552944587805e-05	150	50.5	83.5
"HiG_11"	"Cst3"	0.00188095006510792	"HiG"	1.25783468117336e-07	0.953	74	138	2	0	0.0139624311314006	153	3.64554337634482e-05	153	148.5	83.5
"HiG_11"	"Cstb"	0.00347471668156603	"HiG"	4.38854262197353e-06	0.952	54	92	2.85623192421115	0	0.0366221914047676	119	9.56192987069651e-05	119	128	83.5
"HiG_11"	"Ctnna1"	0.00459902025010381	"HiG"	1.43764255015907e-05	0.951	33.5	74	1.27931836062622	0	0.0491937426620777	101	0.000128443192329185	101	158	83.5
"HiG_11"	"Ctsl"	0.00411812301878696	"HiG"	1.24903184875548e-06	0.951	33.5	81	2	0	0.042323384885358	110	0.000110504921371692	110	148.5	83.5
"HiG_11"	"Dbn1"	0.00158279622804481	"HiG"	0.00343306784291405	0.955	98	149	13	0	0.027184313312532	139	7.09773193538694e-05	139	23.5	83.5
"HiG_11"	"Ddx39b"	0.00191891816973839	"HiG"	0.00489725186854809	0.951	33.5	137	15.3048013274996	0	0.0400857226655516	113	0.000104662461267759	113	10	83.5
"HiG_11"	"Ddx5"	0.011149085565236	"HiG"	0.267986431387633	0.964	158	17	12.5326219018871	0	0.424699082151209	12	0.00110887488812326	12	25	83.5
"HiG_11"	"Dek"	0.00254682468989011	"HiG"	8.89726367105184e-05	0.95	19.5	116	7.07399962042626	0	0.0159323116602295	149	4.15987249614348e-05	149	66	83.5
"HiG_11"	"Dnaja1"	0.00267842202871083	"HiG"	0.0452513621466456	0.962	147	111	17.6862721246978	0	0.0781357436757524	76	0.00020400977461032	76	9	83.5
"HiG_11"	"Dnajc3"	0.0015624085167402	"HiG"	0.078612087257247	0.961	141.5	150	7.47701526499505	0	0.044940132662018	105	0.000117337160997436	105	63	83.5
"HiG_11"	"Dstn"	0.00619753012709212	"HiG"	0.0104395012265104	0.954	88.5	40	4.36870953948336	0	0.21819291983225	26	0.000569694307656006	26	95	83.5
"HiG_11"	"Ebna1bp2"	0.00585468687069045	"HiG"	0.00653094396082657	0.951	33.5	48	9.54240127171016	0	0.122115257469375	50	0.000318838792348239	50	40	83.5
